2012;26;International Love;Pitbull / Chris Brown;33 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-chris-brown-international-love?list=top-100-canciones
2012;27;Give Me All Your Luvin` (feat Nicki Minaj & M.I.A.);Madonna feat Nicki Minaj & M.I.A.;18 Semanas en lista;https://www.elportaldemusica.es/single/madonna-feat-nicki-minaj-mia-give-me-all-your-luvin-feat-nicki-minaj-mia?list=top-100-canciones
2012;28;Balada (Tche Tcherere Tche Tche) - Tacabro Remix;Gusttavo Lima;30 Semanas en lista;https://www.elportaldemusica.es/single/gusttavo-lima-balada-tche-tcherere-tche-tche-tacabro-remix?list=top-100-canciones
2012;29;Solamente Tu;Pablo Alboran;97 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-solamente-tu?list=top-100-canciones
2012;30;We are young;Fun featuring Janelle Monae;33 Semanas en lista;https://www.elportaldemusica.es/single/fun-featuring-janelle-monae-we-are-young-2?list=top-100-canciones
2012;31;Diamonds;Rihanna;14 Semanas en lista;https://www.elportaldemusica.es/single/rihanna-diamonds?list=top-100-canciones
2012;32;Vencer al amor;India Martinez;39 Semanas en lista;https://www.elportaldemusica.es/single/india-martinez-vencer-al-amor?list=top-100-canciones
2012;33;Moves Like Jagger (Christina Aguilera);Maroon 5 feat Christina Aguilera;39 Semanas en lista;https://www.elportaldemusica.es/single/maroon-5-feat-christina-aguilera-moves-like-jagger-christina-aguilera?list=top-100-canciones
2012;34;What Doesn`t Kill You (Stronger);Kelly Clarkson;27 Semanas en lista;https://www.elportaldemusica.es/single/kelly-clarkson-what-doesnt-kill-you-stronger?list=top-100-canciones
2012;35;Quedate conmigo (Eurovisión);Pastora Soler;26 Semanas en lista;https://www.elportaldemusica.es/single/pastora-soler-quedate-conmigo-eurovision?list=top-100-canciones
2012;36;Payphone (feat Wiz Khalifa);Maroon 5 feat Wiz Khalifa;27 Semanas en lista;https://www.elportaldemusica.es/single/maroon-5-feat-wiz-khalifa-payphone-feat-wiz-khalifa?list=top-100-canciones
2012;37;Whistle;Flo Rida;26 Semanas en lista;https://www.elportaldemusica.es/single/flo-rida-whistle?list=top-100-canciones
2012;38;Danza Kuduro;DON OMAR / LUCENZO;97 Semanas en lista;https://www.elportaldemusica.es/single/don-omar-lucenzo-danza-kuduro?list=top-100-canciones
2012;39;Rain Over Me (feat Marc Anthony);Pitbull / Marc Anthony;42 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-marc-anthony-rain-over-me-feat-marc-anthony?list=top-100-canciones
2012;40;Drive By;Train;22 Semanas en lista;https://www.elportaldemusica.es/single/train-drive-by?list=top-100-canciones
2012;41;Got 2 luv U;Sean Paul featuring Alexis Jordan;35 Semanas en lista;https://www.elportaldemusica.es/single/sean-paul-featuring-alexis-jordan-got-2-luv-u?list=top-100-canciones
2012;42;Set Fire to the Rain;Adele;38 Semanas en lista;https://www.elportaldemusica.es/single/adele-set-fire-to-the-rain?list=top-100-canciones
2012;43;Noche De Estrellas;Jose De Rico & Henry Mendez feat. Jay Santos;24 Semanas en lista;https://www.elportaldemusica.es/single/jose-de-rico-henry-mendez-feat-jay-santos-noche-de-estrellas-2?list=top-100-canciones
2012;44;Estoy Hecho De Pedacitos De Ti;Antonio Orozco & Alejandro Fernandez;19 Semanas en lista;https://www.elportaldemusica.es/single/antonio-orozco-alejandro-fernandez-estoy-hecho-de-pedacitos-de-ti?list=top-100-canciones
2012;45;Without you (feat Usher);David Guetta;36 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-without-you-feat-usher?list=top-100-canciones
2012;46;Te Pintaron Pajaritos;Yandar & Yostin Ft Andy Rivera;12 Semanas en lista;https://www.elportaldemusica.es/single/yandar-yostin-ft-andy-rivera-te-pintaron-pajaritos?list=top-100-canciones
2012;47;Where have you been;Rihanna;23 Semanas en lista;https://www.elportaldemusica.es/single/rihanna-where-have-you-been?list=top-100-canciones
2012;48;Addicted To You;Shakira;23 Semanas en lista;https://www.elportaldemusica.es/single/shakira-addicted-to-you?list=top-100-canciones
2012;49;I WILL ALWAYS LOVE YOU;Whitney Houston;17 Semanas en lista;https://www.elportaldemusica.es/single/whitney-houston-i-will-always-love-you?list=top-100-canciones
2012;50;She doesn`t mind;Sean Paul;21 Semanas en lista;https://www.elportaldemusica.es/single/sean-paul-she-doesnt-mind?list=top-100-canciones
2013;1;Cero;Dani Martin;30 Semanas en lista;https://www.elportaldemusica.es/single/dani-martin-cero-2?list=top-100-canciones
2013;2;Get Lucky (Daft Punk Remix);Daft Punk Feat Pharrell Williams;34 Semanas en lista;https://www.elportaldemusica.es/single/daft-punk-feat-pharrell-williams-get-lucky-daft-punk-remix?list=top-100-canciones
2013;3;Te Pintaron Pajaritos;Yandar & Yostin Ft Andy Rivera;50 Semanas en lista;https://www.elportaldemusica.es/single/yandar-yostin-ft-andy-rivera-te-pintaron-pajaritos?list=top-100-canciones
2013;4;Blurred Lines (explicit);Robin Thicke feat T.I. & Pharrell;30 Semanas en lista;https://www.elportaldemusica.es/single/robin-thicke-feat-ti-pharrell-blurred-lines-explicit?list=top-100-canciones
2013;5;Wake Me Up (radio edit);Avicii;26 Semanas en lista;https://www.elportaldemusica.es/single/avicii-wake-me-up-radio-edit?list=top-100-canciones
2013;6;Let Her Go;Passenger;38 Semanas en lista;https://www.elportaldemusica.es/single/passenger-let-her-go?list=top-100-canciones
2013;7;Gangnam Style;PSY;46 Semanas en lista;https://www.elportaldemusica.es/single/psy-gangnam-style-4405345224498285344051068?list=top-100-canciones
2013;8;No Digas Nada (Déjà vu);Cali Y El Dandee;35 Semanas en lista;https://www.elportaldemusica.es/single/cali-el-dandee-no-digas-nada-deja-vu?list=top-100-canciones
2013;9;Scream & Shout;Will.i.am feat Britney Spears;41 Semanas en lista;https://www.elportaldemusica.es/single/william-feat-britney-spears-scream-shout?list=top-100-canciones
2013;10;Impossible;James Arthur;42 Semanas en lista;https://www.elportaldemusica.es/single/james-arthur-impossible?list=top-100-canciones
2013;11;Vivir mi vida;Marc Anthony;35 Semanas en lista;https://www.elportaldemusica.es/single/marc-anthony-vivir-mi-vida?list=top-100-canciones
2013;12;Try;P!nk;41 Semanas en lista;https://www.elportaldemusica.es/single/pnk-try?list=top-100-canciones
2013;13;Feel This Moment;Pitbull featuring Christina Aguilera;33 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-featuring-christina-aguilera-feel-this-moment?list=top-100-canciones
2013;14;Locked Out Of heaven;Bruno Mars;46 Semanas en lista;https://www.elportaldemusica.es/single/bruno-mars-locked-out-of-heaven?list=top-100-canciones
2013;15;Mal De Amores;Juan Magan;32 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-mal-de-amores?list=top-100-canciones
2013;16;Diamonds;Rihanna;47 Semanas en lista;https://www.elportaldemusica.es/single/rihanna-diamonds?list=top-100-canciones
2013;17;Quién;Pablo Alboran;34 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-quien?list=top-100-canciones
2013;18;Ho Hey;The Lumineers;33 Semanas en lista;https://www.elportaldemusica.es/single/the-lumineers-ho-hey?list=top-100-canciones
2013;19;Just Give me a Reason;P!nk;34 Semanas en lista;https://www.elportaldemusica.es/single/pnk-just-give-me-a-reason?list=top-100-canciones
2013;20;Vuelvo a Verte;Malú con Pablo Alborán;42 Semanas en lista;https://www.elportaldemusica.es/single/malu-con-pablo-alboran-vuelvo-a-verte?list=top-100-canciones
2013;21;Lágrimas desordenadas;Melendi;45 Semanas en lista;https://www.elportaldemusica.es/single/melendi-lagrimas-desordenadas-2?list=top-100-canciones
2013;22;Stay;Rihanna feat Mikky Ekko;34 Semanas en lista;https://www.elportaldemusica.es/single/rihanna-feat-mikky-ekko-stay?list=top-100-canciones
2013;23;Señorita;Abraham Mateo;36 Semanas en lista;https://www.elportaldemusica.es/single/abraham-mateo-senorita?list=top-100-canciones
2013;24;Mi Reina;Henry Mendez;34 Semanas en lista;https://www.elportaldemusica.es/single/henry-mendez-mi-reina?list=top-100-canciones
2013;25;El Beso;Pablo Alboran;23 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-el-beso?list=top-100-canciones
2013;26;Live Your Life;Mika;17 Semanas en lista;https://www.elportaldemusica.es/single/mika-live-your-life?list=top-100-canciones
2013;27;Tanto;Pablo Alboran;42 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-tanto-2?list=top-100-canciones
2013;28;I love it;ICONA POP;30 Semanas en lista;https://www.elportaldemusica.es/single/icona-pop-i-love-it-2?list=top-100-canciones
2013;29;Tu jardín con enanitos;Melendi;33 Semanas en lista;https://www.elportaldemusica.es/single/melendi-tu-jardin-con-enanitos?list=top-100-canciones
2013;30;Te Voy a Esperar;Juan Magan & Belinda;43 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-belinda-te-voy-a-esperar?list=top-100-canciones
2013;31;Thrift Shop;Macklemore/ Ryan Lewis/ Wanz;32 Semanas en lista;https://www.elportaldemusica.es/single/macklemore-ryan-lewis-wanz-thrift-shop?list=top-100-canciones
2013;32;More Than Friends;Inna Feat. Daddy Yankee;25 Semanas en lista;https://www.elportaldemusica.es/single/inna-feat-daddy-yankee-more-than-friends-2?list=top-100-canciones
2013;33;Wrecking Ball;Miley Cyrus;17 Semanas en lista;https://www.elportaldemusica.es/single/miley-cyrus-wrecking-ball?list=top-100-canciones
2013;34;La La La;Naughty Boy feat Sam Smith;23 Semanas en lista;https://www.elportaldemusica.es/single/naughty-boy-feat-sam-smith-la-la-la?list=top-100-canciones
2013;35;SOLO TU;Paula Rojo;27 Semanas en lista;https://www.elportaldemusica.es/single/paula-rojo-solo-tu?list=top-100-canciones
2013;36;Play Hard con Ne-yo y Akon;David Guetta;24 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-play-hard-con-ne-yo-y-akon?list=top-100-canciones
2013;37;Love Me Again (Kove Remix);John Newman;26 Semanas en lista;https://www.elportaldemusica.es/single/john-newman-love-me-again-kove-remix?list=top-100-canciones
2013;38;A prueba de ti;Malú;17 Semanas en lista;https://www.elportaldemusica.es/single/malu-a-prueba-de-ti?list=top-100-canciones
2013;39;We Can`t Stop;Miley Cyrus;27 Semanas en lista;https://www.elportaldemusica.es/single/miley-cyrus-we-cant-stop?list=top-100-canciones
2013;40;El Pollito Pio;Pulcino Pio;23 Semanas en lista;https://www.elportaldemusica.es/single/pulcino-pio-el-pollito-pio?list=top-100-canciones
2013;41;Can´t hold us;MACKLEMORE & RYAN LEWIS;33 Semanas en lista;https://www.elportaldemusica.es/single/macklemore-ryan-lewis-cant-hold-us?list=top-100-canciones
2013;42;El Tiburón (The Shark);Henry Mendez;19 Semanas en lista;https://www.elportaldemusica.es/single/henry-mendez-el-tiburon-the-shark?list=top-100-canciones
2013;43;Roar;Katy Perry;20 Semanas en lista;https://www.elportaldemusica.es/single/katy-perry-roar-2?list=top-100-canciones
2013;44;Little Talks;Of Monsters and Men;31 Semanas en lista;https://www.elportaldemusica.es/single/of-monsters-and-men-little-talks?list=top-100-canciones
2013;45;Te He Echado de Menos;Pablo Alboran;65 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-te-he-echado-de-menos?list=top-100-canciones
2013;46;Applause;Lady Gaga;18 Semanas en lista;https://www.elportaldemusica.es/single/lady-gaga-applause-2?list=top-100-canciones
2013;47;Dont You Worry Child feat John Martin;Swedish House Mafia;34 Semanas en lista;https://www.elportaldemusica.es/single/swedish-house-mafia-dont-you-worry-child-feat-john-martin?list=top-100-canciones
2013;48;Hall of Fame;The Script feat. will.i.am;29 Semanas en lista;https://www.elportaldemusica.es/single/the-script-feat-william-hall-of-fame?list=top-100-canciones
2013;49;Live It Up;Jennifer Lopez feat Pitbull;18 Semanas en lista;https://www.elportaldemusica.es/single/jennifer-lopez-feat-pitbull-live-it-up?list=top-100-canciones
2013;50;Corre;Jesse & Joy;25 Semanas en lista;https://www.elportaldemusica.es/single/jesse-joy-corre?list=top-100-canciones
2014;1;Bailando;ENRIQUE IGLESIAS / DESCEMER BUENO / GENTE DE ZONA;40 Semanas en lista;https://www.elportaldemusica.es/single/enrique-iglesias-descemer-bueno-gente-de-zona-bailando?list=top-100-canciones
2014;2;Happy;Pharrell Williams;53 Semanas en lista;https://www.elportaldemusica.es/single/pharrell-williams-happy?list=top-100-canciones
2014;3;Diez Mil Maneras;David Bisbal;28 Semanas en lista;https://www.elportaldemusica.es/single/david-bisbal-diez-mil-maneras?list=top-100-canciones
2014;4;Changes;Faul & Wad Ad vs. Pnau;35 Semanas en lista;https://www.elportaldemusica.es/single/faul-wad-ad-vs-pnau-changes?list=top-100-canciones
2014;5;All Of Me;John Legend;37 Semanas en lista;https://www.elportaldemusica.es/single/john-legend-all-of-me?list=top-100-canciones
2014;6;Hey Brother;Avicii;40 Semanas en lista;https://www.elportaldemusica.es/single/avicii-hey-brother?list=top-100-canciones
2014;7;La la la;Shakira;26 Semanas en lista;https://www.elportaldemusica.es/single/shakira-la-la-la?list=top-100-canciones
2014;8;Loco;Enrique Iglesias feat Romeo Santos;59 Semanas en lista;https://www.elportaldemusica.es/single/enrique-iglesias-feat-romeo-santos-loco?list=top-100-canciones
2014;9;Stolen Dance;Milky Chance;33 Semanas en lista;https://www.elportaldemusica.es/single/milky-chance-stolen-dance?list=top-100-canciones
2014;10;Adrenalina;Wisin feat. Jennifer Lopez  & Ricky Martin;31 Semanas en lista;https://www.elportaldemusica.es/single/wisin-feat-jennifer-lopez-ricky-martin-adrenalina?list=top-100-canciones
2014;11;Prayer in C (Robin Schulz remix);ROBIN SCHULZ, LILLY WOOD & THE PRICK;22 Semanas en lista;https://www.elportaldemusica.es/single/robin-schulz-lilly-wood-the-prick-prayer-in-c-robin-schulz-remix?list=top-100-canciones
2014;12;All About That Bass;Meghan Trainor;17 Semanas en lista;https://www.elportaldemusica.es/single/meghan-trainor-all-about-that-bass?list=top-100-canciones
2014;13;Chandelier;SIA;25 Semanas en lista;https://www.elportaldemusica.es/single/sia-chandelier?list=top-100-canciones
2014;14;Wings;BIRDY;26 Semanas en lista;https://www.elportaldemusica.es/single/birdy-wings?list=top-100-canciones
2014;15;Waves;Mr. Probz;36 Semanas en lista;https://www.elportaldemusica.es/single/mr-probz-waves?list=top-100-canciones
2014;16;A Sky Full of Stars;Coldplay;34 Semanas en lista;https://www.elportaldemusica.es/single/coldplay-a-sky-full-of-stars?list=top-100-canciones
2014;17;Vivir mi vida;Marc Anthony;73 Semanas en lista;https://www.elportaldemusica.es/single/marc-anthony-vivir-mi-vida?list=top-100-canciones
2014;18;Rather Be (feat. Jess Glynne);Clean Bandit;28 Semanas en lista;https://www.elportaldemusica.es/single/clean-bandit-rather-be-feat-jess-glynne?list=top-100-canciones
2014;19;Timber;Pitbull feat. Ke$ha;40 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-feat-keha-timber?list=top-100-canciones
2014;20;Can`t Remember To Forget You;Shakira feat. Rihanna;14 Semanas en lista;https://www.elportaldemusica.es/single/shakira-feat-rihanna-cant-remember-to-forget-you-2?list=top-100-canciones
2014;21;Por fin;Pablo Alboran;15 Semanas en lista;https://www.elportaldemusica.es/single/pablo-alboran-por-fin?list=top-100-canciones
2014;22;Love never felt so good (Feat Justin Timberlake);Michael Jackson;31 Semanas en lista;https://www.elportaldemusica.es/single/michael-jackson-love-never-felt-so-good-feat-justin-timberlake?list=top-100-canciones
2014;23;Si no te quisiera;Juan Magan Feat. Belinda & Lapiz Conciente;16 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-feat-belinda-lapiz-conciente-si-no-te-quisiera?list=top-100-canciones
2014;24;Paraíso;DVicio;23 Semanas en lista;https://www.elportaldemusica.es/single/dvicio-paraiso?list=top-100-canciones
2014;25;Hala Madrid... Y nada más;Real Madrid Feat. Redone;3 Semanas en lista;https://www.elportaldemusica.es/single/real-madrid-feat-redone-hala-madrid-y-nada-mas-2?list=top-100-canciones
2014;26;Puppeteer;Auryn;21 Semanas en lista;https://www.elportaldemusica.es/single/auryn-puppeteer?list=top-100-canciones
2014;27;Summer;Calvin Harris;27 Semanas en lista;https://www.elportaldemusica.es/single/calvin-harris-summer?list=top-100-canciones
2014;28;Propuesta Indecente;ROMEO SANTOS;35 Semanas en lista;https://www.elportaldemusica.es/single/romeo-santos-propuesta-indecente?list=top-100-canciones
2014;29;Animals;Martin Garrix;33 Semanas en lista;https://www.elportaldemusica.es/single/martin-garrix-animals?list=top-100-canciones
2014;30;Story of My Life;One Direction;29 Semanas en lista;https://www.elportaldemusica.es/single/one-direction-story-of-my-life?list=top-100-canciones
2014;31;Counting Stars (album);OneRepublic;29 Semanas en lista;https://www.elportaldemusica.es/single/onerepublic-counting-stars-album?list=top-100-canciones
2014;32;Dangerous feat. Sam Martin;David Guetta;12 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-dangerous-feat-sam-martin?list=top-100-canciones
2014;33;Jubel;Klingande;28 Semanas en lista;https://www.elportaldemusica.es/single/klingande-jubel?list=top-100-canciones
2014;34;Boig per tu;Shakira;6 Semanas en lista;https://www.elportaldemusica.es/single/shakira-boig-per-tu?list=top-100-canciones
2014;35;Let Her Go;Passenger;59 Semanas en lista;https://www.elportaldemusica.es/single/passenger-let-her-go?list=top-100-canciones
2014;36;Terriblemente Cruel;Leiva;22 Semanas en lista;https://www.elportaldemusica.es/single/leiva-terriblemente-cruel?list=top-100-canciones
2014;37;Rude;MAGIC!;21 Semanas en lista;https://www.elportaldemusica.es/single/magic-rude?list=top-100-canciones
2014;38;Lovers on the Sun;David Guetta;22 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-lovers-on-the-sun?list=top-100-canciones
2014;39;We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song];Pitbull feat. Jennifer Lopez & Claudia Leitte;18 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-feat-jennifer-lopez-claudia-leitte-we-are-one-ole-ola-the-official-2014-fifa-world-cup-song?list=top-100-canciones
2014;40;Shot Me Down feat Skylar Grey;David Guetta;27 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-shot-me-down-feat-skylar-grey?list=top-100-canciones
2014;41;Dark Horse;Katy Perry;22 Semanas en lista;https://www.elportaldemusica.es/single/katy-perry-dark-horse?list=top-100-canciones
2014;42;Shake It Off;Taylor Swift;19 Semanas en lista;https://www.elportaldemusica.es/single/taylor-swift-shake-it-off?list=top-100-canciones
2014;43;Trumpets;JASON DERÜLO;21 Semanas en lista;https://www.elportaldemusica.es/single/jason-derulo-trumpets?list=top-100-canciones
2014;44;Cola Song (feat. J Balvin);Inna;19 Semanas en lista;https://www.elportaldemusica.es/single/inna-cola-song-feat-j-balvin?list=top-100-canciones
2014;45;Wrecking Ball;Miley Cyrus;26 Semanas en lista;https://www.elportaldemusica.es/single/miley-cyrus-wrecking-ball?list=top-100-canciones
2014;46;Wake Me Up (radio edit);Avicii;41 Semanas en lista;https://www.elportaldemusica.es/single/avicii-wake-me-up-radio-edit?list=top-100-canciones
2014;47;Humanos a Marte;CHAYANNE;24 Semanas en lista;https://www.elportaldemusica.es/single/chayanne-humanos-a-marte?list=top-100-canciones
2014;48;Noche Y De Dia;Enrique Iglesias feat Yandel & Juan Magán;16 Semanas en lista;https://www.elportaldemusica.es/single/enrique-iglesias-feat-yandel-juan-magan-noche-y-de-dia-2?list=top-100-canciones
2014;49;Demons;Imagine Dragons;25 Semanas en lista;https://www.elportaldemusica.es/single/imagine-dragons-demons?list=top-100-canciones
2014;50;Emocional;Dani Martin;23 Semanas en lista;https://www.elportaldemusica.es/single/dani-martin-emocional?list=top-100-canciones
2015;1;El Perdon;Nicky Jam / Enrique Iglesias;47 Semanas en lista;https://www.elportaldemusica.es/single/nicky-jam-enrique-iglesias-el-perdon?list=top-100-canciones
2015;2;Cheerleader;Omi;51 Semanas en lista;https://www.elportaldemusica.es/single/omi-cheerleader?list=top-100-canciones
2015;3;Lean On;MAJOR LAZER / MØ / DJ SNAKE;43 Semanas en lista;https://www.elportaldemusica.es/single/major-lazer-mo-dj-snake-lean-on?list=top-100-canciones
2015;4;La Gozadera;Gente de Zona feat. Marc Anthony;35 Semanas en lista;https://www.elportaldemusica.es/single/gente-de-zona-feat-marc-anthony-la-gozadera?list=top-100-canciones
2015;5;Uptown Funk;Mark Ronson feat. Bruno Mars;56 Semanas en lista;https://www.elportaldemusica.es/single/mark-ronson-feat-bruno-mars-uptown-funk-2?list=top-100-canciones
2015;6;Thinking out Loud;ED SHEERAN;60 Semanas en lista;https://www.elportaldemusica.es/single/ed-sheeran-thinking-out-loud?list=top-100-canciones
2015;7;Love Me Like You Do;Ellie Goulding;47 Semanas en lista;https://www.elportaldemusica.es/single/ellie-goulding-love-me-like-you-do?list=top-100-canciones
2015;8;Travesuras;Nicky Jam;73 Semanas en lista;https://www.elportaldemusica.es/single/nicky-jam-travesuras?list=top-100-canciones
2015;9;Are You with Me;Lost Frequencies;40 Semanas en lista;https://www.elportaldemusica.es/single/lost-frequencies-are-you-with-me?list=top-100-canciones
2015;10;Él No Te Da - Radio Edit;Dasoul;44 Semanas en lista;https://www.elportaldemusica.es/single/dasoul-el-no-te-da-radio-edit?list=top-100-canciones
2015;11;Want To Want Me;JASON DERÜLO;43 Semanas en lista;https://www.elportaldemusica.es/single/jason-derulo-want-to-want-me?list=top-100-canciones
2015;12;Mi Nuevo Vicio;Paulina Rubio feat Morat;41 Semanas en lista;https://www.elportaldemusica.es/single/paulina-rubio-feat-morat-mi-nuevo-vicio?list=top-100-canciones
2015;13;Ginza;J Balvin;24 Semanas en lista;https://www.elportaldemusica.es/single/j-balvin-ginza?list=top-100-canciones
2015;14;El Taxi (feat Sensato & Osmani García);Pitbull;47 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-el-taxi-feat-sensato-osmani-garcia?list=top-100-canciones
2015;15;Firestone;Kygo feat. Conrad;52 Semanas en lista;https://www.elportaldemusica.es/single/kygo-feat-conrad-firestone?list=top-100-canciones
2015;16;See You Again feat Charlie Puth;Wiz Khalifa;39 Semanas en lista;https://www.elportaldemusica.es/single/wiz-khalifa-see-you-again-feat-charlie-puth?list=top-100-canciones
2015;17;Sigueme y te sigo;Daddy Yankee;42 Semanas en lista;https://www.elportaldemusica.es/single/daddy-yankee-sigueme-y-te-sigo?list=top-100-canciones
2015;18;Bailando;ENRIQUE IGLESIAS / DESCEMER BUENO / GENTE DE ZONA;93 Semanas en lista;https://www.elportaldemusica.es/single/enrique-iglesias-descemer-bueno-gente-de-zona-bailando?list=top-100-canciones
2015;19;Vuelve;Juan Magan feat Paulina Rubio y DCS;25 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-feat-paulina-rubio-y-dcs-vuelve?list=top-100-canciones
2015;20;What Do You Mean?;Justin Bieber;18 Semanas en lista;https://www.elportaldemusica.es/single/justin-bieber-what-do-you-mean?list=top-100-canciones
2015;21;Stole the Show;Kygo / Parson James;41 Semanas en lista;https://www.elportaldemusica.es/single/kygo-parson-james-stole-the-show?list=top-100-canciones
2015;22;He Llorado (Como Un Niño);Juan Magan feat Gente De Zona;36 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-feat-gente-de-zona-he-llorado-como-un-nino?list=top-100-canciones
2015;23;Sugar;Maroon 5;50 Semanas en lista;https://www.elportaldemusica.es/single/maroon-5-sugar?list=top-100-canciones
2015;24;Si no te quisiera;Juan Magan Feat. Belinda & Lapiz Conciente;59 Semanas en lista;https://www.elportaldemusica.es/single/juan-magan-feat-belinda-lapiz-conciente-si-no-te-quisiera?list=top-100-canciones
2015;25;La Mordidita;Ricky Martin feat Yotuel;28 Semanas en lista;https://www.elportaldemusica.es/single/ricky-martin-feat-yotuel-la-mordidita?list=top-100-canciones
2015;26;Where Are Ü Now (feat Justin Bieber);Skrillex and Diplo;43 Semanas en lista;https://www.elportaldemusica.es/single/skrillex-and-diplo-where-are-u-now-feat-justin-bieber?list=top-100-canciones
2015;27;Hey Mama;David Guetta feat. Nicki Minaj & Afrojack;36 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-feat-nicki-minaj-afrojack-hey-mama?list=top-100-canciones
2015;28;Ain`t Nobody (Loves Me Better);Felix Jaehn feat Jasmine Thompson;30 Semanas en lista;https://www.elportaldemusica.es/single/felix-jaehn-feat-jasmine-thompson-aint-nobody-loves-me-better-2?list=top-100-canciones
2015;29;Por Fin Te Encontré;Cali Y El Dandee feat Juan Magan & Sebastian Yatra;14 Semanas en lista;https://www.elportaldemusica.es/single/cali-y-el-dandee-feat-juan-magan-sebastian-yatra-por-fin-te-encontre-2?list=top-100-canciones
2015;30;Sorry;Justin Bieber;10 Semanas en lista;https://www.elportaldemusica.es/single/justin-bieber-sorry?list=top-100-canciones
2015;31;Ay Vamos;J Balvin;50 Semanas en lista;https://www.elportaldemusica.es/single/j-balvin-ay-vamos?list=top-100-canciones
2015;32;Take Me To Church;Hozier;44 Semanas en lista;https://www.elportaldemusica.es/single/hozier-take-me-to-church?list=top-100-canciones
2015;33;Piensas (Dile la Verdad);Pitbull Feat. Gente de Zona;49 Semanas en lista;https://www.elportaldemusica.es/single/pitbull-feat-gente-de-zona-piensas-dile-la-verdad?list=top-100-canciones
2015;34;LA CONOCÍ BAILANDO;DR. BELLIDO feat. K-NARIAS;51 Semanas en lista;https://www.elportaldemusica.es/single/dr-bellido-feat-k-narias-la-conoci-bailando-2?list=top-100-canciones
2015;35;Outside;Calvin Harris feat. Ellie Goulding;44 Semanas en lista;https://www.elportaldemusica.es/single/calvin-harris-feat-ellie-goulding-outside?list=top-100-canciones
2015;36;Dangerous feat. Sam Martin;David Guetta;44 Semanas en lista;https://www.elportaldemusica.es/single/david-guetta-dangerous-feat-sam-martin?list=top-100-canciones
2015;37;Chandelier;SIA;65 Semanas en lista;https://www.elportaldemusica.es/single/sia-chandelier?list=top-100-canciones
2015;38;Earned It (Fifty Shades of Grey);The Weeknd;39 Semanas en lista;https://www.elportaldemusica.es/single/the-weeknd-earned-it-fifty-shades-of-grey?list=top-100-canciones
2015;39;Waiting For Love;Avicii;32 Semanas en lista;https://www.elportaldemusica.es/single/avicii-waiting-for-love?list=top-100-canciones
2015;40;How Deep Is Your Love;Calvin Harris & Disciples;24 Semanas en lista;https://www.elportaldemusica.es/single/calvin-harris-disciples-how-deep-is-your-love?list=top-100-canciones
2015;41;Fanatica Sensual;Plan B;34 Semanas en lista;https://www.elportaldemusica.es/single/plan-b-fanatica-sensual?list=top-100-canciones
2015;42;GDFR (feat. Sage The Gemini & Lookas);Flo Rida;35 Semanas en lista;https://www.elportaldemusica.es/single/flo-rida-gdfr-feat-sage-the-gemini-lookas?list=top-100-canciones
2015;43;6 AM;J Balvin / Farruko;55 Semanas en lista;https://www.elportaldemusica.es/single/j-balvin-farruko-6-am?list=top-100-canciones
2015;44;Me voy enamorando (Remix);Chino & Nacho / Farruko;34 Semanas en lista;https://www.elportaldemusica.es/single/chino-nacho-farruko-me-voy-enamorando-remix?list=top-100-canciones
2015;45;Can`t Feel My Face;The Weeknd;27 Semanas en lista;https://www.elportaldemusica.es/single/the-weeknd-cant-feel-my-face?list=top-100-canciones
2015;46;Bandida;Danny Romero feat Maluma;36 Semanas en lista;https://www.elportaldemusica.es/single/danny-romero-feat-maluma-bandida-2?list=top-100-canciones
2015;47;Hello;Adele;10 Semanas en lista;https://www.elportaldemusica.es/single/adele-hello?list=top-100-canciones
2015;48;Perdido en tus ojos;Don Omar feat. Natti Natasha;38 Semanas en lista;https://www.elportaldemusica.es/single/don-omar-feat-natti-natasha-perdido-en-tus-ojos?list=top-100-canciones
2015;49;Five More Hours;Deorro, Chris Brown;41 Semanas en lista;https://www.elportaldemusica.es/single/deorro-chris-brown-five-more-hours?list=top-100-canciones
